Location,UWI,Reading Time,Average Amps (A) (Raw),Drive Frequency (Hz) (Raw),Intake Pressure (psi) (Raw),Discharge Pressure (psi) (Raw),Intake Temperature (F) (Raw),Motor Temperature (F) (Raw),Vibration (gravit) (Raw),Virtual Rate (BFPD) (Raw)
SKW-15,SKW-15,2025-07-30 10:07:00,23.5,51.0,725.100000000088,2414.29999999983,217.500000008,277.599999992,0.00917744589,2380.0341173915986
SKW-15,SKW-15,2025-07-30 10:08:00,26.6,51.0,725.900000000654,2413.30000000057,217.500000008,276.200000006,0.01121687831,2380.102829053238
SKW-15,SKW-15,2025-07-30 10:09:00,25.9,51.0,727.100000000054,2414.90000000026,217.500000008,276.400000004,0.00917744589,2380.0917554545763
SKW-15,SKW-15,2025-07-30 10:10:00,26.7,51.0,726.999999999983,2415.89999999951,217.500000008,277.300000004,0.00815772968,2380.104513233183
SKW-15,SKW-15,2025-07-30 10:11:00,25.9,51.0,725.30000000023,2420.49999999987,217.500000008,277.599999992,0.00917744589,2380.0923547224197
SKW-15,SKW-15,2025-07-30 10:12:00,25.1,51.0,724.299999999521,2424.39999999973,217.4,278.400000002,0.00815772968,2380.0777635216914
SKW-15,SKW-15,2025-07-30 10:13:00,26.7,51.0,724.399999999592,2424.09999999952,217.500000008,277.599999992,0.0101971621,2380.1048010076233
SKW-15,SKW-15,2025-07-30 10:14:00,27.1,51.0,724.299999999521,2424.90000000009,217.4,277.599999992,0.00815772968,2380.110243468192
SKW-15,SKW-15,2025-07-30 10:15:00,27.1,51.0,720.299999999589,2429.10000000016,217.299999992,277.899999998,0.00611829726,2380.110699839584
SKW-15,SKW-15,2025-07-30 10:16:00,27.1,51.0,715.100000000258,2434.79999999985,217.200000002,277.899999998,0.0101971621,2380.1110981975003
SKW-15,SKW-15,2025-07-30 10:17:00,27.0,51.0,713.400000000504,2437.30000000017,217.200000002,278.900000006,0.01223659452,2380.1101852758643
SKW-15,SKW-15,2025-07-30 10:18:00,26.6,51.0,712.700000000008,2442.00000000059,217.099999994,279.199999994,0.0101971621,2380.105012750752
SKW-15,SKW-15,2025-07-30 10:19:00,24.5,51.0,714.499999999833,2444.79999999968,217.099999994,279.800000006,0.00815772968,2380.066487838721
SKW-15,SKW-15,2025-07-30 10:20:00,24.5,51.0,717.500000000507,2446.1000000006,217.099999994,279.199999994,0.00917744589,2380.06571634681
SKW-15,SKW-15,2025-07-30 10:21:00,24.5,51.0,721.300000000298,2445.70000000031,217.200000002,278.099999996,0.00917744589,2380.0645384241707
SKW-15,SKW-15,2025-07-30 10:22:00,26.1,51.0,723.100000000122,2444.59999999953,217.200000002,278.200000004,0.01223659452,2380.096154736255
SKW-15,SKW-15,2025-07-30 10:23:00,24.1,51.0,725.700000000513,2441.50000000024,217.200000002,276.900000008,0.0101971621,2380.0525639108946
SKW-15,SKW-15,2025-07-30 10:24:00,23.8,51.0,726.799999999842,2439.50000000027,217.299999992,277.800000008,0.00917744589,2380.0439108907312
SKW-15,SKW-15,2025-07-30 10:25:00,24.1,51.0,727.80000000055,2436.79999999981,217.299999992,276.000000008,0.00917744589,2380.0516405678545
SKW-15,SKW-15,2025-07-30 10:26:00,24.1,51.0,727.900000000621,2434.09999999935,217.4,276.099999998,0.00917744589,2380.051612752551
SKW-15,SKW-15,2025-07-30 10:27:00,25.4,51.0,728.000000000691,2432.89999999995,217.4,275.300000006,0.00815772968,2380.082126523043
SKW-15,SKW-15,2025-07-30 10:28:00,26.0,51.0,727.80000000055,2428.79999999995,217.500000008,276.000000008,0.0101971621,2380.0932274669613
SKW-15,SKW-15,2025-07-30 10:29:00,24.3,51.0,728.000000000691,2428.29999999959,217.500000008,276.299999996,0.00713801347,2380.0572522391594
SKW-15,SKW-15,2025-07-30 10:30:00,23.5,51.0,727.900000000621,2427.50000000048,217.500000008,276.900000008,0.0101971621,2380.03298220635
SKW-15,SKW-15,2025-07-30 10:31:00,24.5,51.0,728.199999999383,2426.59999999984,217.500000008,276.000000008,0.00713801347,2380.062286256535
SKW-15,SKW-15,2025-07-30 10:32:00,26.9,51.0,727.600000000408,2421.70000000072,217.599999998,275.300000006,0.01121687831,2380.106616648455
SKW-15,SKW-15,2025-07-30 10:33:00,27.0,51.0,725.900000000654,2418.29999999976,217.500000008,276.000000008,0.00815772968,2380.108364229961
SKW-15,SKW-15,2025-07-30 10:34:00,27.1,51.0,721.200000000227,2418.59999999998,217.4,277.100000006,0.00815772968,2380.1103702133905
SKW-15,SKW-15,2025-07-30 10:35:00,27.0,51.0,716.299999999657,2420.19999999966,217.299999992,277.899999998,0.00815772968,2380.1097152410875
SKW-15,SKW-15,2025-07-30 10:36:00,26.8,51.0,715.000000000187,2421.20000000037,217.299999992,278.6,0.00815772968,2380.10736244185
SKW-15,SKW-15,2025-07-30 10:37:00,24.9,51.0,714.900000000116,2423.40000000047,217.299999992,278.900000006,0.01121687831,2380.07497957333
SKW-15,SKW-15,2025-07-30 10:38:00,25.6,51.0,717.600000000578,2425.50000000051,217.200000002,278.700000008,0.00917744589,2380.0884603732666
SKW-15,SKW-15,2025-07-30 10:39:00,27.0,51.0,720.900000000014,2423.00000000019,217.200000002,277.7,0.0101971621,2380.1092872091335
SKW-15,SKW-15,2025-07-30 10:40:00,27.0,51.0,720.39999999966,2421.30000000044,217.200000002,278.999999996,0.01121687831,2380.10964854664
SKW-15,SKW-15,2025-07-30 10:41:00,27.1,51.0,718.199999999552,2421.40000000051,217.099999994,279.300000002,0.00713801347,2380.111264573354
SKW-15,SKW-15,2025-07-30 10:42:00,27.0,51.0,714.499999999833,2421.79999999934,217.099999994,279.399999992,0.00815772968,2380.110303084405
SKW-15,SKW-15,2025-07-30 10:43:00,26.9,51.0,713.200000000362,2423.60000000062,217.000000004,279.699999998,0.01121687831,2380.109181557608
SKW-15,SKW-15,2025-07-30 10:44:00,26.2,51.0,715.000000000187,2425.60000000058,217.000000004,280.000000004,0.0101971621,2380.0991963084307
SKW-15,SKW-15,2025-07-30 10:45:00,24.6,51.0,718.399999999694,2427.10000000019,217.099999994,280.200000002,0.00917744589,2380.0684401161407
SKW-15,SKW-15,2025-07-30 10:46:00,24.2,51.0,720.099999999448,2427.20000000027,217.099999994,279.100000004,0.0101971621,2380.0575615753496
SKW-15,SKW-15,2025-07-30 10:47:00,26.3,51.0,723.800000000618,2426.3999999997,217.099999994,278.000000006,0.00815772968,2380.0992637725244
SKW-15,SKW-15,2025-07-30 10:48:00,27.0,51.0,726.299999999487,2421.60000000065,217.099999994,278.000000006,0.00815772968,2380.108971382349
SKW-15,SKW-15,2025-07-30 10:49:00,27.0,51.0,723.800000000618,2421.89999999941,217.099999994,278.400000002,0.00815772968,2380.109282589088
SKW-15,SKW-15,2025-07-30 10:50:00,27.0,51.0,721.700000000581,2421.79999999934,217.099999994,278.6,0.00611829726,2380.109534109604
SKW-15,SKW-15,2025-07-30 10:51:00,26.9,51.0,718.299999999623,2423.99999999945,217.000000004,278.700000008,0.01121687831,2380.108496005007
SKW-15,SKW-15,2025-07-30 10:52:00,26.4,51.0,717.100000000224,2426.79999999998,217.000000004,279.399999992,0.01121687831,2380.101811727502
SKW-15,SKW-15,2025-07-30 10:53:00,24.2,51.0,718.599999999836,2429.40000000037,217.000000004,279.5,0.00917744589,2380.0581149582213
SKW-15,SKW-15,2025-07-30 10:54:00,24.1,51.0,721.300000000298,2430.79999999991,217.000000004,278.499999992,0.0101971621,2380.054363885244
SKW-15,SKW-15,2025-07-30 10:55:00,26.3,51.0,723.200000000193,2430.59999999977,217.000000004,278.400000002,0.0101971621,2380.0994472263264
SKW-15,SKW-15,2025-07-30 10:56:00,26.0,51.0,726.399999999558,2428.90000000002,217.099999994,278.200000004,0.00815772968,2380.0942845470267
SKW-15,SKW-15,2025-07-30 10:57:00,25.2,51.0,726.5999999997,2430.59999999977,217.099999994,277.7,0.0101971621,2380.079341803005
SKW-15,SKW-15,2025-07-30 10:58:00,24.1,51.0,726.499999999629,2429.80000000066,217.099999994,277.899999998,0.00815772968,2380.0530988551786
SKW-15,SKW-15,2025-07-30 10:59:00,23.2,51.0,726.899999999912,2429.3000000003,217.200000002,276.099999998,0.00815772968,2380.0218555271463
SKW-15,SKW-15,2025-07-30 11:00:00,24.1,51.0,726.999999999983,2428.09999999945,217.200000002,275.599999994,0.00815772968,2380.0516555704694
SKW-15,SKW-15,2025-07-30 11:01:00,26.2,51.0,727.100000000054,2424.4999999998,217.299999992,275.0,0.00815772968,2380.089118719243
SKW-15,SKW-15,2025-07-30 11:02:00,25.0,51.0,727.200000000125,2422.49999999984,217.299999992,275.9,0.00917744589,2380.0742137510006
SKW-15,SKW-15,2025-07-30 11:03:00,24.2,51.0,727.600000000408,2421.40000000051,217.299999992,275.700000002,0.00815772968,2380.054362439372
SKW-15,SKW-15,2025-07-30 11:04:00,25.4,51.0,727.700000000479,2420.49999999987,217.299999992,275.9,0.0101971621,2380.0824013937495
SKW-15,SKW-15,2025-07-30 11:05:00,24.1,51.0,726.999999999983,2416.70000000008,217.4,276.000000008,0.01121687831,2380.05166277998
SKW-15,SKW-15,2025-07-30 11:06:00,23.2,51.0,727.100000000054,2416.2999999998,217.4,275.700000002,0.00917744589,2380.021276622005
SKW-15,SKW-15,2025-07-30 11:07:00,25.9,51.0,727.300000000196,2414.3999999999,217.4,274.800000002,0.00917744589,2380.067533133201
SKW-15,SKW-15,2025-07-30 11:08:00,26.4,51.0,726.999999999983,2413.40000000064,217.500000008,274.800000002,0.00713801347,2380.0770950416777
SKW-15,SKW-15,2025-07-30 11:09:00,27.2,51.0,726.799999999842,2410.60000000011,217.500000008,275.700000002,0.0101971621,2380.1107858608193
SKW-15,SKW-15,2025-07-30 11:10:00,27.2,51.0,724.299999999521,2409.89999999962,217.4,276.099999998,0.00815772968,2380.111142338558
SKW-15,SKW-15,2025-07-30 11:11:00,27.0,51.0,718.299999999623,2411.4999999993,217.299999992,277.899999998,0.00713801347,2380.109563198145
SKW-15,SKW-15,2025-07-30 11:12:00,27.0,51.0,713.899999999408,2414.3999999999,217.200000002,278.499999992,0.0101971621,2380.1100688890747
SKW-15,SKW-15,2025-07-30 11:13:00,26.8,51.0,713.000000000221,2417.50000000065,217.099999994,279.300000002,0.00713801347,2380.1077936907263
SKW-15,SKW-15,2025-07-30 11:14:00,25.1,51.0,713.600000000646,2419.10000000033,217.099999994,279.300000002,0.0101971621,2380.079630155801
SKW-15,SKW-15,2025-07-30 11:15:00,24.0,51.0,716.099999999516,2421.70000000072,217.099999994,278.900000006,0.01223659452,2380.0525835306676
SKW-15,SKW-15,2025-07-30 11:16:00,23.3,51.0,720.39999999966,2422.09999999955,217.099999994,278.299999994,0.00713801347,2380.028957813294
SKW-15,SKW-15,2025-07-30 11:17:00,25.7,51.0,724.699999999805,2420.19999999966,217.200000002,276.600000002,0.00815772968,2380.088721545429
SKW-15,SKW-15,2025-07-30 11:18:00,26.9,51.0,726.399999999558,2417.89999999948,217.200000002,276.200000006,0.00815772968,2380.1071271746714
SKW-15,SKW-15,2025-07-30 11:19:00,27.2,51.0,725.500000000371,2413.2000000005,217.200000002,276.900000008,0.00917744589,2380.11129034288
SKW-15,SKW-15,2025-07-30 11:20:00,27.1,51.0,721.60000000051,2412.70000000015,217.200000002,277.300000004,0.01121687831,2380.110408389662
SKW-15,SKW-15,2025-07-30 11:21:00,27.0,51.0,716.900000000082,2413.99999999962,217.099999994,278.499999992,0.00611829726,2380.1099042997103
SKW-15,SKW-15,2025-07-30 11:22:00,26.9,51.0,714.900000000116,2415.69999999937,217.000000004,280.000000004,0.00815772968,2380.1091568277056
SKW-15,SKW-15,2025-07-30 11:23:00,26.7,51.0,714.800000000045,2416.19999999973,217.000000004,279.5,0.00815772968,2380.1063549473492
SKW-15,SKW-15,2025-07-30 11:24:00,25.7,51.0,718.099999999482,2416.19999999973,217.000000004,280.299999992,0.00815772968,2380.090830532273
SKW-15,SKW-15,2025-07-30 11:25:00,26.9,51.0,719.400000000402,2415.00000000033,217.000000004,279.699999998,0.00815772968,2380.10870338058
SKW-15,SKW-15,2025-07-30 11:26:00,26.9,51.0,720.900000000014,2410.70000000018,217.000000004,280.299999992,0.00815772968,2380.1087332829275
SKW-15,SKW-15,2025-07-30 11:27:00,27.1,51.0,717.700000000649,2410.2999999999,216.899999996,280.4,0.00815772968,2380.111622455547
SKW-15,SKW-15,2025-07-30 11:28:00,26.8,51.0,715.500000000541,2411.30000000061,216.899999996,280.500000008,0.00917744589,2380.107931519106
SKW-15,SKW-15,2025-07-30 11:29:00,26.7,51.0,713.899999999408,2413.79999999948,216.899999996,279.399999992,0.00611829726,2380.1064654307966
SKW-15,SKW-15,2025-07-30 11:30:00,25.1,51.0,715.600000000612,2416.70000000008,216.899999996,280.200000002,0.00713801347,2380.0798862243864
SKW-15,SKW-15,2025-07-30 11:31:00,24.1,51.0,719.300000000332,2419.60000000068,216.899999996,279.600000008,0.0101971621,2380.055377557598
SKW-15,SKW-15,2025-07-30 11:32:00,23.8,51.0,721.400000000368,2420.90000000015,216.899999996,279.100000004,0.00713801347,2380.046106794396
SKW-15,SKW-15,2025-07-30 11:33:00,23.5,51.0,725.500000000371,2423.60000000062,217.000000004,277.800000008,0.00917744589,2380.0345631477803
SKW-15,SKW-15,2025-07-30 11:34:00,23.2,51.0,727.100000000054,2426.09999999949,217.099999994,276.400000004,0.01121687831,2380.022008674874
SKW-15,SKW-15,2025-07-30 11:35:00,24.0,51.0,726.999999999983,2427.80000000069,217.200000002,275.199999998,0.00713801347,2380.048536897855
SKW-15,SKW-15,2025-07-30 11:36:00,26.3,51.0,725.800000000584,2426.79999999998,217.299999992,275.100000008,0.00713801347,2380.098128309635
SKW-15,SKW-15,2025-07-30 11:37:00,26.9,51.0,726.199999999417,2427.20000000027,217.299999992,274.600000004,0.00713801347,2380.071310399699
SKW-15,SKW-15,2025-07-30 11:38:00,26.9,51.0,725.200000000159,2424.4999999998,217.299999992,276.200000006,0.00713801347,2380.107212851795
SKW-15,SKW-15,2025-07-30 11:39:00,26.9,51.0,721.900000000722,2422.80000000005,217.200000002,276.999999998,0.00815772968,2380.107724575203
SKW-15,SKW-15,2025-07-30 11:40:00,26.8,51.0,718.699999999907,2421.50000000058,217.200000002,277.7,0.00713801347,2380.1068488933743
SKW-15,SKW-15,2025-07-30 11:41:00,26.0,51.0,718.199999999552,2420.19999999966,217.099999994,278.099999996,0.00917744589,2380.095092953282
SKW-15,SKW-15,2025-07-30 11:42:00,23.8,51.0,718.699999999907,2419.40000000054,217.099999994,278.499999992,0.00815772968,2380.0460992872813
SKW-15,SKW-15,2025-07-30 11:43:00,23.5,51.0,720.699999999873,2417.00000000029,217.099999994,278.099999996,0.00713801347,2380.0358010803066
SKW-15,SKW-15,2025-07-30 11:44:00,23.3,51.0,723.400000000334,2413.59999999934,217.200000002,277.199999996,0.00815772968,2380.027337926553
SKW-15,SKW-15,2025-07-30 11:45:00,24.8,51.0,726.199999999417,2409.99999999969,217.200000002,275.500000004,0.0101971621,2380.0697133937033
SKW-15,SKW-15,2025-07-30 11:46:00,26.7,51.0,725.800000000584,2404.80000000036,217.299999992,275.500000004,0.0101971621,2380.1041563789017
SKW-15,SKW-15,2025-07-30 11:47:00,26.8,51.0,725.4000000003,2403.00000000053,217.299999992,275.799999992,0.00917744589,2380.1056917882265
SKW-15,SKW-15,2025-07-30 11:48:00,27.0,51.0,723.300000000264,2403.59999999951,217.299999992,276.400000004,0.00713801347,2380.1087609097303
SKW-15,SKW-15,2025-07-30 11:49:00,26.8,51.0,721.700000000581,2403.89999999972,217.200000002,277.399999994,0.00713801347,2380.1065083094422
SKW-15,SKW-15,2025-07-30 11:50:00,25.8,51.0,719.999999999377,2406.40000000004,217.200000002,278.099999996,0.00611829726,2380.091558108707
SKW-15,SKW-15,2025-07-30 11:51:00,24.1,51.0,719.999999999377,2408.90000000036,217.099999994,278.700000008,0.00713801347,2380.054722362075
SKW-15,SKW-15,2025-07-30 11:52:00,23.5,51.0,720.699999999873,2409.99999999969,217.200000002,278.299999994,0.00713801347,2380.035856687543
SKW-15,SKW-15,2025-07-30 11:53:00,24.4,51.0,723.000000000051,2411.89999999958,217.200000002,277.399999994,0.00815772968,2380.0614333460126
SKW-15,SKW-15,2025-07-30 11:54:00,26.2,51.0,726.000000000725,2412.60000000008,217.200000002,276.499999994,0.00713801347,2380.097003890423
SKW-15,SKW-15,2025-07-30 11:55:00,24.0,51.0,725.900000000654,2417.20000000044,217.200000002,276.600000002,0.00713801347,2380.0495569280656
SKW-15,SKW-15,2025-07-30 11:56:00,22.9,51.0,725.600000000442,2419.60000000068,217.200000002,276.200000006,0.00917744589,2380.0098144009585
SKW-15,SKW-15,2025-07-30 11:57:00,25.2,51.0,726.499999999629,2424.69999999995,217.299999992,274.499999996,0.00815772968,2380.025521843097
SKW-15,SKW-15,2025-07-30 11:58:00,26.9,51.0,725.600000000442,2423.40000000047,217.299999992,274.200000008,0.00713801347,2380.0234960158978
SKW-15,SKW-15,2025-07-30 11:59:00,26.9,51.0,724.299999999521,2425.80000000072,217.299999992,275.599999994,0.00815772968,2380.1071169635493
SKW-15,SKW-15,2025-07-30 12:00:00,27.0,51.0,718.699999999907,2428.79999999995,217.200000002,276.8,0.00815772968,2380.109264885852
SKW-15,SKW-15,2025-07-30 12:01:00,27.0,51.0,715.100000000258,2430.09999999942,217.099999994,277.100000006,0.00815772968,2380.10966973525
SKW-15,SKW-15,2025-07-30 12:02:00,26.9,51.0,710.700000000042,2432.19999999946,217.000000004,278.299999994,0.00713801347,2380.1090816735223
SKW-15,SKW-15,2025-07-30 12:03:00,26.7,51.0,709.699999999334,2431.70000000055,216.899999996,278.900000006,0.00917744589,2380.106654656458
SKW-15,SKW-15,2025-07-30 12:04:00,26.2,51.0,711.6999999993,2431.2000000002,216.899999996,278.799999998,0.00611829726,2380.0992530200365
SKW-15,SKW-15,2025-07-30 12:05:00,24.9,51.0,715.799999999303,2431.10000000013,216.899999996,278.999999996,0.0101971621,2380.0751190694436
SKW-15,SKW-15,2025-07-30 12:06:00,23.6,51.0,720.199999999519,2430.89999999998,217.000000004,278.799999998,0.0101971621,2380.039678327533
SKW-15,SKW-15,2025-07-30 12:07:00,23.9,51.0,722.199999999485,2430.39999999963,217.000000004,278.400000002,0.00917744589,2380.0484205082203
SKW-15,SKW-15,2025-07-30 12:08:00,26.2,51.0,725.600000000442,2427.30000000034,217.099999994,277.599999992,0.00917744589,2380.097391451606
SKW-15,SKW-15,2025-07-30 12:09:00,26.7,51.0,725.4000000003,2426.29999999963,217.099999994,276.8,0.00611829726,2380.1046761604316
SKW-15,SKW-15,2025-07-30 12:10:00,26.8,51.0,725.100000000088,2423.99999999945,217.099999994,277.399999994,0.00713801347,2380.1062436053676
SKW-15,SKW-15,2025-07-30 12:11:00,26.8,51.0,722.099999999414,2423.70000000069,217.099999994,278.6,0.0101971621,2380.106785969667
SKW-15,SKW-15,2025-07-30 12:12:00,26.7,51.0,717.80000000072,2422.39999999977,217.000000004,278.499999992,0.00611829726,2380.1058492432876
SKW-15,SKW-15,2025-07-30 12:13:00,26.7,51.0,714.800000000045,2421.50000000058,216.899999996,279.300000002,0.0101971621,2380.1063049630443
SKW-15,SKW-15,2025-07-30 12:14:00,26.2,51.0,715.000000000187,2420.29999999973,216.899999996,278.299999994,0.00713801347,2380.0987628624553
SKW-15,SKW-15,2025-07-30 12:15:00,24.3,51.0,715.899999999374,2419.79999999938,216.899999996,279.800000006,0.00815772968,2380.0614148907357
SKW-15,SKW-15,2025-07-30 12:16:00,23.2,51.0,718.799999999977,2418.39999999983,216.899999996,279.199999994,0.00509858105,2380.0265383713713
SKW-15,SKW-15,2025-07-30 12:17:00,24.7,51.0,722.099999999414,2415.1000000004,217.000000004,277.800000008,0.0101971621,2380.0691547376064
SKW-15,SKW-15,2025-07-30 12:18:00,26.5,51.0,725.000000000017,2408.80000000029,217.000000004,277.300000004,0.00713801347,2380.101995202912
SKW-15,SKW-15,2025-07-30 12:19:00,26.7,51.0,723.999999999309,2405.4999999994,217.000000004,276.699999992,0.00917744589,2380.1047636979156
SKW-15,SKW-15,2025-07-30 12:20:00,26.8,51.0,721.100000000156,2405.0000000005,217.000000004,278.099999996,0.01121687831,2380.106756236501
SKW-15,SKW-15,2025-07-30 12:21:00,26.7,51.0,719.899999999306,2405.30000000071,217.000000004,278.299999994,0.00611829726,2380.1056098411354
SKW-15,SKW-15,2025-07-30 12:22:00,25.6,51.0,719.000000000119,2406.1999999999,216.899999996,278.400000002,0.00815772968,2380.0883361176357
SKW-15,SKW-15,2025-07-30 12:23:00,23.6,51.0,719.899999999306,2407.30000000068,216.899999996,279.5,0.00815772968,2380.0403296264108
SKW-15,SKW-15,2025-07-30 12:24:00,23.6,51.0,721.000000000085,2407.59999999944,217.000000004,278.499999992,0.00917744589,2380.039351397719
SKW-15,SKW-15,2025-07-30 12:25:00,24.0,51.0,723.700000000547,2407.49999999937,217.000000004,277.300000004,0.01121687831,2380.05038532976
SKW-15,SKW-15,2025-07-30 12:26:00,23.4,51.0,726.299999999487,2407.79999999958,217.099999994,276.000000008,0.00815772968,2380.029547951397
SKW-15,SKW-15,2025-07-30 12:27:00,25.5,51.0,726.099999999346,2407.79999999958,217.099999994,275.599999994,0.00713801347,2380.084561054415
SKW-15,SKW-15,2025-07-30 12:28:00,23.9,51.0,725.800000000584,2408.29999999993,217.200000002,275.0,0.00611829726,2380.035653685479
SKW-15,SKW-15,2025-07-30 12:29:00,25.5,51.0,725.800000000584,2410.90000000032,217.200000002,274.800000002,0.00917744589,2380.059316219825
SKW-15,SKW-15,2025-07-30 12:30:00,26.9,51.0,725.30000000023,2409.00000000043,217.200000002,275.0,0.00509858105,2380.100269264265
SKW-15,SKW-15,2025-07-30 12:31:00,26.8,51.0,723.800000000618,2410.80000000025,217.200000002,275.399999996,0.00713801347,2380.1057833844916
SKW-15,SKW-15,2025-07-30 12:32:00,26.7,51.0,719.400000000402,2413.79999999948,217.099999994,276.299999996,0.00917744589,2380.105031456202
SKW-15,SKW-15,2025-07-30 12:33:00,26.9,51.0,715.000000000187,2419.00000000026,217.000000004,276.999999998,0.00815772968,2380.108370822379
SKW-15,SKW-15,2025-07-30 12:34:00,26.6,51.0,712.90000000015,2424.09999999952,217.000000004,278.099999996,0.0101971621,2380.1047232777673
SKW-15,SKW-15,2025-07-30 12:35:00,26.3,51.0,713.300000000433,2426.3999999997,216.899999996,279.100000004,0.00917744589,2380.1006599517523
SKW-15,SKW-15,2025-07-30 12:36:00,23.5,51.0,715.000000000187,2430.09999999942,216.899999996,278.799999998,0.00713801347,2380.0376426905495
SKW-15,SKW-15,2025-07-30 12:37:00,22.7,51.0,718.299999999623,2432.69999999981,216.899999996,277.500000002,0.00815772968,2380.004422608305
SKW-15,SKW-15,2025-07-30 12:38:00,23.1,51.0,722.399999999626,2432.69999999981,217.000000004,276.000000008,0.00917744589,2380.0190891961984
SKW-15,SKW-15,2025-07-30 12:39:00,25.0,51.0,724.699999999805,2432.59999999974,217.099999994,275.799999992,0.0101971621,2380.0745956251308
SKW-15,SKW-15,2025-07-30 12:40:00,26.8,51.0,725.100000000088,2430.19999999949,217.099999994,275.0,0.00611829726,2380.098859177439
SKW-15,SKW-15,2025-07-30 12:41:00,26.8,51.0,723.800000000618,2430.09999999942,217.099999994,275.599999994,0.00611829726,2380.1058835027625
SKW-15,SKW-15,2025-07-30 12:42:00,26.9,51.0,720.099999999448,2432.69999999981,217.099999994,276.900000008,0.00713801347,2380.1078956799215
SKW-15,SKW-15,2025-07-30 12:43:00,26.7,51.0,717.999999999411,2434.09999999935,217.000000004,276.8,0.00713801347,2380.105353472225
SKW-15,SKW-15,2025-07-30 12:44:00,26.9,51.0,715.100000000258,2436.09999999932,217.000000004,278.200000004,0.00815772968,2380.108674716484
SKW-15,SKW-15,2025-07-30 12:45:00,26.3,51.0,715.300000000399,2435.3000000002,217.000000004,278.700000008,0.00917744589,2380.100315432048
SKW-15,SKW-15,2025-07-30 12:46:00,24.1,51.0,717.500000000507,2433.50000000038,217.000000004,279.100000004,0.00917744589,2380.0553861133744
SKW-15,SKW-15,2025-07-30 12:47:00,23.8,51.0,720.599999999802,2430.89999999998,217.000000004,279.100000004,0.00917744589,2380.0461304152045
SKW-15,SKW-15,2025-07-30 12:48:00,24.3,51.0,723.999999999309,2427.20000000027,217.000000004,278.200000004,0.00917744589,2380.0591755177034
SKW-15,SKW-15,2025-07-30 12:49:00,26.0,51.0,725.30000000023,2425.00000000016,217.000000004,276.699999992,0.00917744589,2380.0939325414724
SKW-15,SKW-15,2025-07-30 12:50:00,26.7,51.0,724.599999999734,2418.29999999976,217.099999994,276.8,0.00815772968,2380.1047194695916
SKW-15,SKW-15,2025-07-30 12:51:00,26.8,51.0,722.599999999768,2415.30000000054,217.099999994,276.699999992,0.00815772968,2380.1062589453513
SKW-15,SKW-15,2025-07-30 12:52:00,26.7,51.0,719.600000000544,2413.79999999948,217.000000004,278.000000006,0.00713801347,2380.1055404158647
SKW-15,SKW-15,2025-07-30 12:53:00,26.3,51.0,717.80000000072,2412.70000000015,217.000000004,278.000000006,0.00815772968,2380.0998813626743
SKW-15,SKW-15,2025-07-30 12:54:00,24.7,51.0,717.700000000649,2412.19999999979,216.899999996,279.100000004,0.00611829726,2380.0705376128763
SKW-15,SKW-15,2025-07-30 12:55:00,23.5,51.0,718.900000000048,2411.0000000004,216.899999996,279.300000002,0.00815772968,2380.037108027713
SKW-15,SKW-15,2025-07-30 12:56:00,24.2,51.0,721.800000000652,2409.20000000057,217.000000004,277.800000008,0.00917744589,2380.056670349387
SKW-15,SKW-15,2025-07-30 12:57:00,25.7,51.0,725.000000000017,2407.00000000046,217.000000004,276.999999998,0.00815772968,2380.0889108095057
SKW-15,SKW-15,2025-07-30 12:58:00,26.6,51.0,725.500000000371,2404.80000000036,217.000000004,276.8,0.00815772968,2380.1032465421217
SKW-15,SKW-15,2025-07-30 12:59:00,26.7,51.0,723.999999999309,2402.19999999996,217.000000004,277.399999994,0.00917744589,2380.104957132481
SKW-15,SKW-15,2025-07-30 13:00:00,26.7,51.0,719.999999999377,2403.69999999958,217.000000004,278.000000006,0.00611829726,2380.105519050478
SKW-15,SKW-15,2025-07-30 13:01:00,26.7,51.0,717.300000000365,2406.40000000004,216.899999996,278.200000004,0.00713801347,2380.105829505451
SKW-15,SKW-15,2025-07-30 13:02:00,25.3,51.0,716.699999999941,2409.20000000057,216.899999996,278.6,0.00815772968,2380.083070176665
SKW-15,SKW-15,2025-07-30 13:03:00,23.9,51.0,717.200000000295,2410.60000000011,216.899999996,278.200000004,0.00815772968,2380.0493424982446
SKW-15,SKW-15,2025-07-30 13:04:00,23.6,51.0,719.500000000473,2413.10000000043,216.899999996,278.099999996,0.00815772968,2380.03951441091
SKW-15,SKW-15,2025-07-30 13:05:00,25.3,51.0,722.399999999626,2414.60000000004,216.899999996,276.900000008,0.00815772968,2380.0817045347153
SKW-15,SKW-15,2025-07-30 13:06:00,26.4,51.0,724.699999999805,2413.50000000072,217.000000004,277.199999996,0.00917744589,2380.1004768519238
SKW-15,SKW-15,2025-07-30 13:07:00,26.8,51.0,724.09999999938,2412.39999999994,217.000000004,277.899999998,0.00713801347,2380.106497102863
SKW-15,SKW-15,2025-07-30 13:08:00,26.2,51.0,722.79999999991,2413.2000000005,216.899999996,277.100000006,0.00611829726,2380.097637023226
SKW-15,SKW-15,2025-07-30 13:09:00,26.5,51.0,721.000000000085,2412.39999999994,216.899999996,278.000000006,0.00815772968,2380.1025878377964
SKW-15,SKW-15,2025-07-30 13:10:00,25.3,51.0,719.999999999377,2414.19999999976,216.899999996,278.299999994,0.00611829726,2380.0825856708543
